Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","37","Central African Republic","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","21.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","37","Central African Republic","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","18.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","37","Central African Republic","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","18.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","39","Chad","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","321","Fc","Calculated data"
"FBS","Food Balances (2010-)","39","Chad","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","324","Fc","Calculated data"
"FBS","Food Balances (2010-)","39","Chad","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","39","Chad","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","27.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","39","Chad","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","21.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","39","Chad","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","21.83","Fc","Calculated data"
"FBS","Food Balances (2010-)","40","Chile","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","802","Fc","Calculated data"
"FBS","Food Balances (2010-)","40","Chile","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","792","Fc","Calculated data"
"FBS","Food Balances (2010-)","40","Chile","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","49.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","40","Chile","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","49.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","40","Chile","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","60.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","40","Chile","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","58.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","744","Fc","Calculated data"
"FBS","Food Balances (2010-)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","754","Fc","Calculated data"
"FBS","Food Balances (2010-)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","40.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","41.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","351","China","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","60.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","351","China","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","60.91","Fc","Calculated data"
"FBS","Food Balances (2010-)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1273","Fc","Calculated data"
"FBS","Food Balances (2010-)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1303","Fc","Calculated data"
"FBS","Food Balances (2010-)","96","China, Hong Kong SAR","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","93.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","96","China, Hong Kong SAR","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","96.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","96","China, Hong Kong SAR","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","87.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","96","China, Hong Kong SAR","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","89.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1021","Fc","Calculated data"
"FBS","Food Balances (2010-)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1058","Fc","Calculated data"
"FBS","Food Balances (2010-)","128","China, Macao SAR","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","70.61","Fc","Calculated data"
"FBS","Food Balances (2010-)","128","China, Macao SAR","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","69.17","Fc","Calculated data"
"FBS","Food Balances (2010-)","128","China, Macao SAR","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","73.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","128","China, Macao SAR","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","77.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","41","China, mainland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","743","Fc","Calculated data"
"FBS","Food Balances (2010-)","41","China, mainland","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","752","Fc","Calculated data"
"FBS","Food Balances (2010-)","41","China, mainland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","40.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","41","China, mainland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","41.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","41","China, mainland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","60.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","41","China, mainland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","60.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","214","China, Taiwan Province of","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","675","Fc","Calculated data"
"FBS","Food Balances (2010-)","214","China, Taiwan Province of","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","693","Fc","Calculated data"
"FBS","Food Balances (2010-)","214","China, Taiwan Province of","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","43.7","Fc","Calculated data"
"FBS","Food Balances (2010-)","214","China, Taiwan Province of","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","45.44","Fc","Calculated data"
"FBS","Food Balances (2010-)","214","China, Taiwan Province of","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","214","China, Taiwan Province of","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","52.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","553","Fc","Calculated data"
"FBS","Food Balances (2010-)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","559","Fc","Calculated data"
"FBS","Food Balances (2010-)","44","Colombia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","44","Colombia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","38.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","44","Colombia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","44","Colombia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","37.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","45","Comoros","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","137","Fc","Calculated data"
"FBS","Food Balances (2010-)","45","Comoros","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","184","Fc","Calculated data"
"FBS","Food Balances (2010-)","45","Comoros","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","13.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","45","Comoros","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","18.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","45","Comoros","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","7.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","45","Comoros","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","9.37","Fc","Calculated data"
"FBS","Food Balances (2010-)","46","Congo","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","228","Fc","Calculated data"
"FBS","Food Balances (2010-)","46","Congo","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","222","Fc","Calculated data"
"FBS","Food Balances (2010-)","46","Congo","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","46","Congo","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","25.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","46","Congo","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","12.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","46","Congo","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","12.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","48","Costa Rica","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","687","Fc","Calculated data"
"FBS","Food Balances (2010-)","48","Costa Rica","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","693","Fc","Calculated data"
"FBS","Food Balances (2010-)","48","Costa Rica","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","46.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","48","Costa Rica","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","46.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","48","Costa Rica","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","44.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","48","Costa Rica","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","44.92","Fc","Calculated data"
"FBS","Food Balances (2010-)","107","C?te d'Ivoire","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","114","Fc","Calculated data"
"FBS","Food Balances (2010-)","107","C?te d'Ivoire","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","112","Fc","Calculated data"
"FBS","Food Balances (2010-)","107","C?te d'Ivoire","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","107","C?te d'Ivoire","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","14.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","107","C?te d'Ivoire","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","5.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","107","C?te d'Ivoire","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","5.18","Fc","Calculated data"
"FBS","Food Balances (2010-)","98","Croatia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","937","Fc","Calculated data"
"FBS","Food Balances (2010-)","98","Croatia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","954","Fc","Calculated data"
"FBS","Food Balances (2010-)","98","Croatia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","98","Croatia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","57.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","98","Croatia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","69.69","Fc","Calculated data"
"FBS","Food Balances (2010-)","98","Croatia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","71.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","49","Cuba","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","546","Fc","Calculated data"
"FBS","Food Balances (2010-)","49","Cuba","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","528","Fc","Calculated data"
"FBS","Food Balances (2010-)","49","Cuba","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","34.6","Fc","Calculated data"
